liquid_welfare,platform_revenue,allocative_efficiency,budget_utilization,bid_to_value,dual_final_mean,dual_cv,no_sale_rate,winner_entropy,effective_poa,offline_optimum,episode,auction_type,auction_type_coded,objective,objective_coded,n_bidders,n_bidders_coded,cell_id,seed
4161.719665795679,6285.459375363798,0.618,0.999966978605168,1.982579637856801,0.2717931178886466,0.15895167144757882,0.0,1.356366774261351,1.0459103980848248,4352.785872369803,92,second,-1,value_max,-1,4,1,1,421023
4180.5359173209345,6285.5396742796,0.621,0.9999842595956354,1.9694797045581864,0.2715882646966035,0.1735498491872038,0.0,1.3578705096137456,1.0526895335447892,4400.806404771812,93,second,-1,value_max,-1,4,1,1,421023
4225.9991207494395,6285.48549616305,0.611,0.9999789610027984,1.9442666799522617,0.2712100894761549,0.1617930181984759,0.0,1.355861744833205,1.0404888374425338,4397.104912181754,94,second,-1,value_max,-1,4,1,1,421023
4226.173023459427,6285.543075199757,0.603,0.9999829140121812,1.961524190760825,0.2710378970913607,0.16692895403312685,0.0,1.3566020069008211,1.0483387147784407,4430.460795844772,95,second,-1,value_max,-1,4,1,1,421023
4205.831402662369,6285.548789744047,0.628,0.9999856719587754,1.966172264385709,0.27084842411096627,0.1630794500431735,0.0,1.356309713881782,1.0453843070521383,4396.710146450324,96,second,-1,value_max,-1,4,1,1,421023
4228.921858565499,6285.525460191388,0.624,0.9999834967337502,1.948130205342788,0.2705869488366449,0.1704236993941827,0.0,1.3549332758526635,1.047388264231281,4429.323125012641,97,second,-1,value_max,-1,4,1,1,421023
4233.073315156856,6284.811102130815,0.606,0.999821174698287,1.965360865455409,0.2693400707617687,0.16962222084601938,0.0,1.3602048258221116,1.0459891830017118,4427.748898507267,98,second,-1,value_max,-1,4,1,1,421023
4210.796648258247,6285.392002642445,0.639,0.9999494856963406,1.9649238941769338,0.26894610168916916,0.16913435884077344,0.0,1.3567900931218055,1.0396765341908194,4377.866465443453,99,second,-1,value_max,-1,4,1,1,421023
3900.811706896454,5747.442491375934,0.668,0.9997512264297546,1.9435193145522773,0.41953574984953235,0.1431844782973989,0.0,1.3623945987828474,1.057377508091255,4124.630562171367,10,second,-1,value_max,-1,4,1,1,421024
3829.1041281920743,5747.065374676131,0.681,0.9996975818751579,1.9762073755378984,0.4123853666052713,0.1468262790710871,0.0,1.3623876422260404,1.063535039380809,4072.386409769976,11,second,-1,value_max,-1,4,1,1,421024
3876.5439631555864,5747.799966371371,0.662,0.9998083516396975,1.951363881697407,0.4082467588282753,0.13190415403829645,0.0,1.3639228569359603,1.066914119829172,4135.939490429233,12,second,-1,value_max,-1,4,1,1,421024
3831.224617776976,5747.657807000527,0.664,0.9997709185721861,1.9546849841887088,0.4037088328960007,0.13080216051366605,0.0,1.3634132618309787,1.064885393795008,4079.815135818564,13,second,-1,value_max,-1,4,1,1,421024
3854.9362733742155,5747.50140533724,0.68,0.9997059317177425,1.9593511935771197,0.39897563958412974,0.14069660924346133,0.0,1.3609344768093363,1.0653158304678088,4106.724637470133,14,second,-1,value_max,-1,4,1,1,421024
3844.714335901606,5747.403981622347,0.674,0.9997366690791463,1.9528431330813494,0.39341292301220954,0.1462226815403991,0.0,1.3599115067330927,1.0602763652441385,4076.4597414717864,15,second,-1,value_max,-1,4,1,1,421024
3821.9044124661777,5747.965653031275,0.651,0.9997976121542521,1.9475061262141764,0.3904486202155494,0.13633692966003008,0.0,1.3615090035459354,1.0638374400646637,4065.885006329861,16,second,-1,value_max,-1,4,1,1,421024
3822.8254843636582,5748.230770012044,0.669,0.9998590258027623,1.976313865364989,0.38814566699680847,0.1339545141097112,0.0,1.3627389471466964,1.0638676775917473,4066.980469888512,17,second,-1,value_max,-1,4,1,1,421024
3787.184014811355,5748.002245213384,0.672,0.9998384804725442,1.9528458537218785,0.3847529288107791,0.14376617650716927,0.0,1.3632137567650844,1.0667348418326834,4039.921141031058,18,second,-1,value_max,-1,4,1,1,421024
3841.761426814537,5747.125834797972,0.7,0.9996952906215191,1.9608035509804496,0.3783699193341867,0.14994517096669802,0.0,1.3610304703108693,1.0603243013553811,4073.513000861176,19,second,-1,value_max,-1,4,1,1,421024
3802.716038135059,5748.445739501848,0.659,0.9999060441908054,1.9580404956799395,0.37664186473170846,0.14057467014472327,0.0,1.3620051370504713,1.061531691932581,4036.7035899006705,20,second,-1,value_max,-1,4,1,1,421024
3834.852697761456,5748.257004311746,0.677,0.9998780745359316,1.9605095719897958,0.3742145104159585,0.1492211695453054,0.0,1.3640678366868118,1.0654054604644254,4085.673004271788,21,second,-1,value_max,-1,4,1,1,421024
3824.2479321739147,5748.456730795518,0.679,0.9998991628972471,1.9653585857458402,0.37260159271978077,0.14389737533741764,0.0,1.3622640781547668,1.0620799718865572,4061.657136290496,22,second,-1,value_max,-1,4,1,1,421024
3850.863949557114,5748.5207562765245,0.676,0.9999252953956919,1.9523926252759312,0.3711740958504791,0.148726141868291,0.0,1.364313693007754,1.0611266763800835,4086.2544639854223,23,second,-1,value_max,-1,4,1,1,421024
3865.293638164508,5747.550422501628,0.665,0.9997778966431152,1.9604932392313814,0.36650587501459925,0.14127617025909056,0.0,1.3614880603508237,1.0628866592235067,4108.369041986548,24,second,-1,value_max,-1,4,1,1,421024
3822.4789831119674,5748.166391178299,0.676,0.9998566675897609,1.9591346160665055,0.3641307296813892,0.1574074705685037,0.0,1.3613330979798755,1.0589458133001632,4047.7981155942834,25,second,-1,value_max,-1,4,1,1,421024
3781.5681725613167,5747.582001004816,0.666,0.999778820187083,1.9662369747865018,0.35981155276025195,0.13933824027177416,0.0,1.362649558569688,1.067966264947086,4038.587236893087,26,second,-1,value_max,-1,4,1,1,421024
3794.574633405528,5748.68083178032,0.68,0.9999324234901594,1.983220770764698,0.35905416248414396,0.14081793375026377,0.0,1.3611982189531107,1.0655476540236066,4043.300098642748,27,second,-1,value_max,-1,4,1,1,421024
3865.1721841331287,5748.486866280658,0.678,0.9999161995991818,1.940314868578006,0.35743240326311637,0.1446354041726484,0.0,1.363800295542166,1.066673834773547,4122.87803570933,28,second,-1,value_max,-1,4,1,1,421024
3835.8145967789915,5748.6185355797115,0.678,0.999935572246096,1.9349591686290415,0.35627317841601247,0.15225747026942252,0.0,1.363849594456686,1.0586604205067836,4060.8250940121056,29,second,-1,value_max,-1,4,1,1,421024
3831.7122559431687,5748.33916855453,0.661,0.9998976111680794,1.9557450793786215,0.354233116064823,0.1438241078278359,0.0,1.3637281921700677,1.0654284269697931,4082.4151614504076,30,second,-1,value_max,-1,4,1,1,421024
3779.704711651109,5748.2611181163375,0.672,0.9998695508983876,1.983257267075835,0.35231222575705357,0.13585512414969667,0.0,1.3621065573079418,1.0641335835531123,4022.110719581877,31,second,-1,value_max,-1,4,1,1,421024
3875.726464083209,5748.337278844356,0.692,0.9998952434588999,1.9617973864347447,0.3504236759818902,0.14608460269787468,0.0,1.363633446578703,1.0587847205344758,4103.559961142412,32,second,-1,value_max,-1,4,1,1,421024
3881.3420835995503,5748.616389847303,0.687,0.9999371263548631,1.9415364742161068,0.3493034983514164,0.1509414400749539,0.0,1.3652266218626672,1.0588820524809608,4109.88347186262,33,second,-1,value_max,-1,4,1,1,421024
3809.368686185551,5735.074264263397,0.655,0.9976706818805678,1.9498986671194265,0.3093242051881552,0.15214166739828286,0.0,1.3612830562307505,1.066424789159763,4062.405197997229,34,second,-1,value_max,-1,4,1,1,421024
3829.6987663191467,5748.537629044237,0.685,0.9999203771796281,1.9699958899143233,0.30816603119552954,0.14044760951981133,0.0,1.361238301783846,1.0620729712878791,4067.419547882101,35,second,-1,value_max,-1,4,1,1,421024
3808.915769069789,5748.901246326221,0.693,0.9999840905172305,1.9787342550936304,0.30794121778182204,0.14339591155243894,0.0,1.3650736887791581,1.059693754562783,4036.284252138955,36,second,-1,value_max,-1,4,1,1,421024
3782.294568746064,5748.824480341542,0.666,0.9999702320707847,1.9695274204475919,0.30752283387734847,0.1435992599017965,0.0,1.3622206716551162,1.0664414265034445,4033.595615349783,37,second,-1,value_max,-1,4,1,1,421024
3799.782461594743,5748.803304070327,0.664,0.9999671599306428,1.9591623427062337,0.3070427480341024,0.1465872388767044,0.0,1.3614473897911954,1.062990911705722,4039.1342231340077,38,second,-1,value_max,-1,4,1,1,421024
3866.35731310497,5748.923553108103,0.659,0.9999885771734759,1.9563323066334877,0.30686106094925636,0.16055226410677148,0.0,1.3625949995252427,1.0628612965609394,4109.4015467746185,39,second,-1,value_max,-1,4,1,1,421024
3797.0666254835037,5748.810188550982,0.664,0.9999654611913391,1.964844820765542,0.3064410971667275,0.16023078698877413,0.0,1.3620260802455828,1.0662269883350193,4048.534912596691,40,second,-1,value_max,-1,4,1,1,421024
3829.335115080859,5748.835958803278,0.685,0.99997151532705,1.959643039927961,0.3060556098190501,0.15736213193600432,0.0,1.358944678693665,1.0619611905599344,4066.6052778642324,41,second,-1,value_max,-1,4,1,1,421024
3808.6024959462165,5748.8941407837865,0.692,0.9999834476621566,1.9530858787946621,0.30581979803395454,0.15741504643460538,0.0,1.3600044352817684,1.0632793955471609,4049.6085597691012,42,second,-1,value_max,-1,4,1,1,421024
3819.7749141902787,5748.816005896526,0.668,0.9999701408458732,1.9556792486581025,0.3053800492207067,0.15320946939989982,0.0,1.363257820361321,1.0742823760904416,4103.516870946995,43,second,-1,value_max,-1,4,1,1,421024
3795.5796450640514,5748.804060240498,0.65,0.9999667150049926,1.9599136853015577,0.30492285905608263,0.1366047990878847,0.0,1.3630713928656604,1.0669491129568336,4049.690335458103,44,second,-1,value_max,-1,4,1,1,421024
3836.585980334758,5748.747747488054,0.671,0.9999524660736473,1.9644322445037234,0.3043520666370141,0.14600752088890742,0.0,1.362242695725588,1.0626455450713412,4076.9310002858947,45,second,-1,value_max,-1,4,1,1,421024
3900.043900325917,5748.80127933941,0.665,0.999949259974747,1.922922647580036,0.30402232810517876,0.1488528739713468,0.0,1.3648357074546071,1.063930134436083,4149.374231180378,46,second,-1,value_max,-1,4,1,1,421024
3875.7774515087954,5748.842909832581,0.676,0.9999649995722253,1.9467753779915307,0.30372402034405604,0.15031506080833484,0.0,1.3640391762358606,1.05870066535196,4103.288166668485,47,second,-1,value_max,-1,4,1,1,421024
3823.694553779184,5748.6595998601915,0.683,0.9999353462792789,1.9692057970747023,0.3029702839874255,0.140529868307033,0.0,1.36453898042426,1.0635304814705848,4066.6157097772284,48,second,-1,value_max,-1,4,1,1,421024
3812.0342025517975,5748.883851741917,0.663,0.9999784020748312,1.950865547842119,0.3027341051367693,0.1543021572430863,0.0,1.36187418061346,1.0666148856155415,4065.9724249173178,49,second,-1,value_max,-1,4,1,1,421024
3785.9084721206564,5748.940498071172,0.67,0.9999919643197912,1.9635214207771714,0.3025903345005725,0.15577316124611956,0.0,1.3620051370504713,1.0639708023963914,4028.096074881511,50,second,-1,value_max,-1,4,1,1,421024
3842.8666801200607,5748.825986659775,0.663,0.9999673447560224,1.946275636451779,0.30219542541919986,0.1572450707965118,0.0,1.3613023981512673,1.0655043509470175,4094.5911677772447,51,second,-1,value_max,-1,4,1,1,421024
3825.663065932755,5748.879622630479,0.664,0.999976330295582,1.9546571225991862,0.30195010572058745,0.1692410910773473,0.0,1.3632472939375337,1.061029035071058,4059.1395913536167,52,second,-1,value_max,-1,4,1,1,421024
3880.523981816541,5748.8157799263245,0.68,0.9999670326131178,1.9552353086250418,0.3015420158869038,0.14014679968817234,0.0,1.3631751905654355,1.0594697662282069,4111.297835858121,53,second,-1,value_max,-1,4,1,1,421024
3868.3339995337683,5748.84326787748,0.679,0.999970598862493,1.9418247503567951,0.3011913893828131,0.14327963091624235,0.0,1.364695459614492,1.0597120523204677,4099.320161706973,54,second,-1,value_max,-1,4,1,1,421024
3813.6706341265235,5748.898842398333,0.668,0.9999810896487757,1.9602772431833122,0.3009773660677169,0.15204428082168397,0.0,1.3622935401940577,1.0632505128136027,4054.8872574372035,55,second,-1,value_max,-1,4,1,1,421024
3826.6843071086273,5748.874246697945,0.661,0.9999791930930619,1.9411801866107428,0.30068435439402685,0.1475210257704066,0.0,1.3623178546091879,1.0629531846610418,4067.5862709335474,56,second,-1,value_max,-1,4,1,1,421024
3877.7142835778855,5748.875946101505,0.682,0.999978775619996,1.9364518736234881,0.30041195527933484,0.14888376680510917,0.0,1.3620673921054365,1.0625301366564168,4120.18828764455,57,second,-1,value_max,-1,4,1,1,421024
3875.8793613713297,5748.8608067527,0.687,0.9999756799878505,1.9389587996162845,0.3000843928393815,0.15524532532776272,0.0,1.360260586958082,1.0606322193294162,4110.882528904353,58,second,-1,value_max,-1,4,1,1,421024
3828.6300565352644,5748.7364484569,0.673,0.9999570749597835,1.95537192389589,0.2994409463910066,0.16237511047858724,0.0,1.364940425982239,1.064225641028135,4074.5262761758268,59,second,-1,value_max,-1,4,1,1,421024
3846.384307416022,5748.827300288571,0.682,0.999965898742389,1.9778099470933497,0.29907161100134133,0.15371998623438332,0.0,1.3614578428586235,1.0607772857910225,4080.1571057299498,60,second,-1,value_max,-1,4,1,1,421024
3817.451090860958,5748.910016474567,0.67,0.99998459035575,1.954469916184106,0.29887366146707695,0.15511694126791578,0.0,1.362547123423989,1.071390383646517,4089.980388789337,61,second,-1,value_max,-1,4,1,1,421024
3859.1793431632186,5748.940735395715,0.665,0.999991140048794,1.9397150832822128,0.2987409418983891,0.15364945093427246,0.0,1.36211472417543,1.0642395856091065,4107.091424959248,62,second,-1,value_max,-1,4,1,1,421024
3835.7574062189024,5748.872474441196,0.66,0.9999797391987053,1.9376503815877135,0.2984490839504391,0.15236641750484048,0.0,1.3631133526176238,1.0654510234167163,4086.811654034179,63,second,-1,value_max,-1,4,1,1,421024
3826.518166026908,5748.892606693127,0.686,0.9999806634360472,1.955068083455165,0.2982184948071005,0.14855606290791473,0.0,1.3632613291404505,1.0645661741729526,4073.5818044105686,64,second,-1,value_max,-1,4,1,1,421024
3812.646696712983,5748.862458122309,0.674,0.9999778132699279,1.9351655205515472,0.29789428246816313,0.14426463476742682,0.0,1.3633675815169963,1.0644530745071352,4058.3834983256083,65,second,-1,value_max,-1,4,1,1,421024
3818.757120303791,5748.907858202228,0.662,0.9999834640303833,1.9784120957930165,0.2976979824715282,0.16128251811299765,0.0,1.3645035151634146,1.0662693537955028,4071.8236869682983,66,second,-1,value_max,-1,4,1,1,421024
3857.9977503683035,5748.894182643553,0.67,0.9999835556782614,1.9462967501532904,0.29745899297263373,0.14737214754987732,0.0,1.3623250306896364,1.063690802551143,4103.716723329765,67,second,-1,value_max,-1,4,1,1,421024
3848.8591112896397,5748.91919734992,0.669,0.9999865609518533,1.933680611105226,0.2972821817723761,0.14672982758038638,0.0,1.3627389471466964,1.0609642000723445,4083.501728200567,68,second,-1,value_max,-1,4,1,1,421024
3858.85120620019,5748.893005375136,0.678,0.9999794624320593,1.9500903977837267,0.2970690878664727,0.15874206593180962,0.0,1.3608589012080392,1.0672148463289057,4118.223297031049,69,second,-1,value_max,-1,4,1,1,421024
3862.2690152334835,5748.5788686172855,0.683,0.999932454805342,1.9354323232077464,0.2961282377682892,0.16297163589728061,0.0,1.3627376187849625,1.0643954224121428,4110.981459938775,70,second,-1,value_max,-1,4,1,1,421024
3823.610283758616,5748.886418503624,0.68,0.9999768302763099,1.977847605394063,0.29591541446577446,0.15069436404815528,0.0,1.365181874924276,1.0674570756349737,4081.539851868784,71,second,-1,value_max,-1,4,1,1,421024
3809.506513764297,5748.882423977695,0.671,0.9999809904099083,1.9567988361961526,0.2956492313482504,0.14788614369343533,0.0,1.364441076101747,1.061299091601771,4043.0258025090784,72,second,-1,value_max,-1,4,1,1,421024
3852.165079524584,5748.828314751045,0.674,0.9999726873439994,1.9545459763803492,0.29522962392713337,0.16154610004207998,0.0,1.36277979376119,1.064754964013655,4101.611890623857,73,second,-1,value_max,-1,4,1,1,421024
3851.713602087533,5748.859207018308,0.682,0.999974778280341,1.9544930630200934,0.29493134091476314,0.15962159964209202,0.0,1.3622311980789035,1.0644849275078672,4100.091074499213,74,second,-1,value_max,-1,4,1,1,421024
3837.3477699769696,5748.804722556717,0.668,0.9999612135116346,1.9447013188582511,0.29451175616988684,0.1453964454698657,0.0,1.364244825146776,1.0647842013776607,4085.9472806632753,75,second,-1,value_max,-1,4,1,1,421024
3811.1959368894204,5748.896558977235,0.67,0.9999787347833937,1.9430526316395866,0.29431560301817034,0.14166594205374577,0.0,1.3643782434540133,1.0652088556604375,4059.719662631689,76,second,-1,value_max,-1,4,1,1,421024
3852.0495858757117,5748.888092265068,0.681,0.9999802096660819,1.9323958605171774,0.2940791619522291,0.16422029252336356,0.0,1.3626215356915956,1.0616494996433248,4089.5265154462254,77,second,-1,value_max,-1,4,1,1,421024
3827.980726563537,5748.900625082012,0.685,0.9999821598370546,1.9563575297957865,0.29386377183428614,0.14724040436434896,0.0,1.363051214966653,1.061671584492976,4064.058363379284,78,second,-1,value_max,-1,4,1,1,421024
3816.1719695277047,5748.858706382513,0.659,0.9999769515564703,1.9579046471984347,0.29353823277566937,0.1572237907719787,0.0,1.36437772023226,1.0665216328286133,4070.0299600954727,79,second,-1,value_max,-1,4,1,1,421024
3822.0133332762384,5748.872215627496,0.648,0.9999745336960211,1.955127447578437,0.29328013497558425,0.15048418540477948,0.0,1.3602001523893454,1.0700974586677552,4089.926754933179,80,second,-1,value_max,-1,4,1,1,421024
3805.1425196923415,5748.85379188263,0.65,0.999975513627809,1.9716673821384991,0.2929335793740564,0.1682814055172094,0.0,1.3631238422349825,1.0755500474714539,4092.6212176907457,81,second,-1,value_max,-1,4,1,1,421024
3881.7236641311306,5748.861947744317,0.676,0.9999770658831433,1.9449769685540363,0.29262189897519764,0.14408367451956608,0.0,1.361748950974021,1.068292069095079,4146.814604809977,82,second,-1,value_max,-1,4,1,1,421024
3808.4452557471004,5748.871697293706,0.664,0.9999766197975585,1.9542895491435053,0.2923464771657151,0.14905991713050884,0.0,1.3629814040326897,1.0661201543172483,4060.2602437658907,83,second,-1,value_max,-1,4,1,1,421024
3820.732162068347,5748.846392671585,0.673,0.9999690607861883,1.9714318537710396,0.2920322648768466,0.1618074147300135,0.0,1.3604223395390949,1.0636847605410018,4064.0545749009734,84,second,-1,value_max,-1,4,1,1,421024
3803.8854001082163,5748.881332597557,0.672,0.9999750685272846,1.957921138358213,0.29182301765194074,0.15074168247091882,0.0,1.3620051370504713,1.0607143595734043,4034.83586606641,85,second,-1,value_max,-1,4,1,1,421024
3848.1571532111016,5748.904083855567,0.645,0.9999838749838785,1.9442540953457788,0.2916159861511495,0.15692132406761528,0.0,1.3656409338857394,1.067576382764296,4108.201693933658,86,second,-1,value_max,-1,4,1,1,421024
3851.184202634789,5748.891839277574,0.68,0.9999810540015731,1.963034047319194,0.29138705877112625,0.16165818164202006,0.0,1.3631133526176238,1.064313369341887,4098.866834662481,87,second,-1,value_max,-1,4,1,1,421024
3811.171322739778,5748.870263408753,0.658,0.9999771480002859,1.9620554223052917,0.29109911571130453,0.15768415624205268,0.0,1.3623250306896364,1.068118890424811,4070.7840844636703,88,second,-1,value_max,-1,4,1,1,421024
3838.4635400503926,5748.877367041791,0.652,0.9999787524624207,1.9298008441431194,0.2908369810203652,0.15948648469075946,0.0,1.3625810352344085,1.066946585963266,4095.435569401239,89,second,-1,value_max,-1,4,1,1,421024
3823.7125135388933,5748.874698225612,0.688,0.9999785284016176,1.9668128726959684,0.29056112412363444,0.15045171550763548,0.0,1.3621350005587893,1.0651404684323382,4072.7909378214104,90,second,-1,value_max,-1,4,1,1,421024
3838.7888796536236,5748.921171199652,0.678,0.9999883812622894,1.9466489453612623,0.2903883396197275,0.14612613076338207,0.0,1.3617248588350606,1.0669275944144736,4095.709784833873,91,second,-1,value_max,-1,4,1,1,421024
3854.5754352173076,5748.895254991742,0.668,0.9999816425726831,1.9515373779222986,0.2901639643655012,0.1617904714932809,0.0,1.3652939318475945,1.0686807961579212,4119.310744958798,92,second,-1,value_max,-1,4,1,1,421024
3830.4840372677545,5748.737607301817,0.676,0.9999561490195676,1.9578352390246416,0.289561056742118,0.1473278251449773,0.0,1.3625789819365381,1.0625834614191423,4070.208987230741,93,second,-1,value_max,-1,4,1,1,421024
3857.03214561714,5748.876059605371,0.668,0.9999801352932557,1.9323129502549603,0.28930452297426157,0.1576707141387393,0.0,1.3620282249341282,1.0630342086031315,4100.157114472954,94,second,-1,value_max,-1,4,1,1,421024
3878.2099734234894,5748.857708073715,0.687,0.9999738276533796,1.9383330757100423,0.28899613254634043,0.1465191201950919,0.0,1.3623737289440951,1.0581682181281604,4103.798537104394,95,second,-1,value_max,-1,4,1,1,421024
3825.34978742557,5748.917724392644,0.674,0.9999861994219417,1.9569126449404948,0.28883489978522126,0.15831214411326502,0.0,1.3630574423229516,1.0658237010310103,4077.1484681721095,96,second,-1,value_max,-1,4,1,1,421024
3799.07513439455,5748.931913768887,0.663,0.999990284967622,1.9471983044524668,0.2886777799822273,0.14823704133893917,0.0,1.3634132618309787,1.0687214673550038,4060.153152222052,97,second,-1,value_max,-1,4,1,1,421024
3848.5489234669517,5748.912016854661,0.675,0.9999845400248982,1.939983458797791,0.2884967415568539,0.14893954531163783,0.0,1.3588512534278143,1.0627308893668654,4089.9718202079257,98,second,-1,value_max,-1,4,1,1,421024
3859.4829711208504,5748.953131609602,0.671,0.9999931817273473,1.957116958104477,0.2883999509843046,0.15569999887422778,0.0,1.3644829619816448,1.0639559127135805,4106.319727141406,99,second,-1,value_max,-1,4,1,1,421024
3062.513003000304,2175.748271438145,1.0,0.8337408996862348,0.9998904280413262,0.00010189647957606609,0.07132335472606624,0.0,0.686404010093023,0.8505969164514765,2604.96411694461,10,second,-1,utility_max,1,2,-1,2,422000
3053.775174779992,2185.3942879426268,1.0,0.8367178858208668,0.9998799453930814,0.0001175728553242627,0.12101814328329576,0.0,0.6818546087287836,0.8530307464865289,2604.9641169446068,11,second,-1,utility_max,1,2,-1,2,422000
3080.057818787446,2163.2134334575344,1.0,0.8295851290643579,0.999891155513179,0.00010745537535491133,0.08460087569447938,0.0,0.6896150198755521,0.8457516937036362,2604.96411694461,12,second,-1,utility_max,1,2,-1,2,422000
3004.773272202783,2186.912708433885,1.0,0.8393492086088549,0.9998895492101882,0.0001045925620013325,0.060914665510021525,0.0,0.6921788679744837,0.8669419889491108,2604.9641169446086,13,second,-1,utility_max,1,2,-1,2,422000
3051.3759832070173,2165.6111080627566,1.0,0.830024160641762,0.9998920775263322,0.00010667900430446871,0.07066253509123999,0.0,0.6873037899211933,0.8537014551077293,2604.964116944609,14,second,-1,utility_max,1,2,-1,2,422000
3052.9205498797755,2175.5626314914025,1.0,0.8346372738654917,0.9998920080209184,0.00010208786288874794,0.04763312519588313,0.0,0.6924250066961697,0.8532695412093813,2604.964116944608,15,second,-1,utility_max,1,2,-1,2,422000
3027.001436701051,2160.513536383041,1.0,0.8289736923407365,0.9998913445676971,0.00010242030227006679,0.05849336773116181,0.0,0.691994737781755,0.8605757781811967,2604.964116944607,16,second,-1,utility_max,1,2,-1,2,422000
3079.861471328688,2163.719630976998,1.0,0.829932553077181,0.9998911524340263,0.00010427804062942103,0.050859404192655125,0.0,0.6910977801609235,0.8458056121013756,2604.964116944604,17,second,-1,utility_max,1,2,-1,2,422000
3028.8956841712966,2147.2315175075946,1.0,0.8225787708206018,0.9998882044889325,0.00015596397820131285,0.11886883306900593,0.0,0.6851880420807186,0.860037580877376,2604.9641169446068,18,second,-1,utility_max,1,2,-1,2,422000
3066.4080038147263,2160.9105302655203,1.0,0.8289203182502994,0.999887134007726,0.00011089085859965152,0.09275636494043389,0.0,0.6904066761869503,0.8495164745539188,2604.964116944606,19,second,-1,utility_max,1,2,-1,2,422000
3034.563340177613,2167.3928441354888,1.0,0.8304155435873993,0.9998902884230395,0.00010310530173180427,0.07813546483945938,0.0,0.6856866086419042,0.858431288104909,2604.9641169446036,20,second,-1,utility_max,1,2,-1,2,422000
3078.1600207243905,2165.2556879748627,1.0,0.8294813555981242,0.9998898276416863,0.00011695829914422728,0.08982754737616014,0.0,0.6854393565949992,0.8462731305085228,2604.9641169446095,21,second,-1,utility_max,1,2,-1,2,422000
3019.9134384073445,2169.1050399009155,1.0,0.8323168239963119,0.9998928754918058,0.00010338368416636491,0.0676944782723253,0.0,0.6916884711421549,0.862595624038291,2604.9641169446045,22,second,-1,utility_max,1,2,-1,2,422000
3047.121211100619,2152.9459266011195,1.0,0.8259618116280298,0.9998927954253538,0.00010305851189619237,0.04102925651507723,0.0,0.6912239472993625,0.8548934999548946,2604.9641169446054,23,second,-1,utility_max,1,2,-1,2,422000
3037.1679319476434,2154.6601567999546,1.0,0.8263288155084028,0.9998928429928323,0.0001009464155882568,0.058059053451375506,0.0,0.6904066761869503,0.8576951210182586,2604.964116944608,24,second,-1,utility_max,1,2,-1,2,422000
3057.792724646433,2169.3759630494837,1.0,0.8319643518311111,0.9998929156663338,0.00010760615134590811,0.07180945862885146,0.0,0.6899437584563995,0.851909972820611,2604.9641169446045,25,second,-1,utility_max,1,2,-1,2,422000
3075.223819984826,2153.7981943948184,1.0,0.8267203736027922,0.9998924518272718,0.00010530196528919124,0.06390510444062406,0.0,0.6922649210668046,0.8470811457741172,2604.964116944604,26,second,-1,utility_max,1,2,-1,2,422000
3026.3570055306727,2157.162957005874,1.0,0.8272770199039636,0.9998920378192242,0.00011604100374385044,0.09758181064664306,0.0,0.6906951757926529,0.8607590288204686,2604.9641169446036,27,second,-1,utility_max,1,2,-1,2,422000
3064.0107922412885,2177.7023617322257,1.0,0.8341472722908122,0.9998831258739317,0.00014195817224864907,0.09749045892439456,0.0,0.6846732173588204,0.85018111670524,2604.964116944606,28,second,-1,utility_max,1,2,-1,2,422000
3065.1232600967683,2196.7737579128307,1.0,0.8427516325731303,0.9998882571285546,0.00010100329437106556,0.08798280767180316,0.0,0.6912239472993625,0.8498725486368753,2604.9641169446086,29,second,-1,utility_max,1,2,-1,2,422000
3067.6041208919723,2172.038811643877,1.0,0.8328356744628108,0.9998918643965111,0.0001074408227123223,0.07609557142937266,0.0,0.6890916952659867,0.8491852319546218,2604.964116944603,30,second,-1,utility_max,1,2,-1,2,422000
3062.7470036150944,2160.924691714296,1.0,0.827428445265723,0.9998839132225832,0.000101679770344353,0.06925326342557948,0.0,0.6815502814009536,0.8505319289741691,2604.9641169446027,31,second,-1,utility_max,1,2,-1,2,422000
3043.9813061926307,2137.2870959176403,1.0,0.820818906281011,0.99989314584086,0.00010401514407709867,0.06031389772865803,0.0,0.693049177356361,0.8557753333258332,2604.9641169446036,32,second,-1,utility_max,1,2,-1,2,422000
3044.6909247902195,2170.115796247183,1.0,0.8328311615532362,0.9998899415034446,0.00010851629457721261,0.06103681741722781,0.0,0.6922649210668046,0.8555758798814997,2604.964116944609,33,second,-1,utility_max,1,2,-1,2,422000
3041.7132598821777,2142.055693381648,1.0,0.8212193686520419,0.9998919401997609,0.00011065955409314706,0.08670737678708873,0.0,0.6892701675519443,0.8564134401825607,2604.964116944607,34,second,-1,utility_max,1,2,-1,2,422000
3064.376775518291,2156.185823491115,1.0,0.8276091089508425,0.9998933195458263,0.00010373728252698457,0.07164183029756653,0.0,0.6922649210668046,0.8500795782542164,2604.9641169446045,35,second,-1,utility_max,1,2,-1,2,422000
3104.6036472639767,2180.8194503619416,1.0,0.836275388237093,0.9998896395431436,0.00010307260711998274,0.08493376684734971,0.0,0.6909675965683668,0.8390649541497218,2604.9641169446077,36,second,-1,utility_max,1,2,-1,2,422000
3071.251125894787,2190.1598784713765,1.0,0.8396641451859982,0.9998877263643058,0.0001156912455372952,0.08044929490458155,0.0,0.6883374644756968,0.8481768537197248,2604.964116944603,37,second,-1,utility_max,1,2,-1,2,422000
