mean_platform_revenue,mean_liquid_welfare,mean_effective_poa,mean_budget_utilization,mean_bid_to_value,mean_allocative_efficiency,mean_dual_cv,mean_no_sale_rate,mean_winner_entropy,mean_lp_offline_welfare,mean_effective_poa_lp,mean_rev_all,warm_start_benefit,inter_episode_volatility,bid_suppression_ratio,cross_episode_drift,auction_type,auction_type_coded,objective,objective_coded,n_bidders,n_bidders_coded,budget_multiplier,budget_multiplier_coded,reserve_price,reserve_price_coded,sigma,sigma_coded,cell_id,replicate,seed,auction_type_code,objective_code
7132.462460319904,4855.624625196547,1.0590039791379462,0.9997503976998738,3.7679459765021135,0.8121777777777777,0.3387670238367422,0.0103666666666666,0.5801575498409304,5141.675608311497,1.0590039791379462,7131.3018387008715,39.46696799226447,0.0007833369972126,3.767945976125319,0.0120336482369746,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,0,427000,0,0
6572.014694947749,4053.5578343290063,1.0506819089687252,0.9888551473675132,16.701647922017173,0.8108444444444443,0.3125239510592494,0.0083777777777777,0.6743429798154656,4250.874723307545,1.050681908968725,6577.839988433203,57.676153571193936,0.0536654006193243,16.701647920347007,0.8845034816102963,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,1,427001,0,0
6400.556198726108,4039.46651083246,1.0437015729455863,0.9998363700007082,3.0701944477333054,0.8200999999999999,0.2960962168970587,0.0088222222222222,0.6648237292916277,4215.742156874706,1.0437015729455863,6399.342175324534,59.28713624660304,0.0004140028339731,3.070194447426286,0.0006864119685694,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,2,427002,0,0
7054.74454892989,4341.066573150534,1.0413767084733825,0.9998061303542888,3.0970702776615155,0.8186777777777777,0.2973167489704116,0.0071111111111111,0.6878167031574047,4520.439681210783,1.0413767084733825,7053.752135303612,59.28578745852337,0.0004279511742595,3.0970702773518086,0.0064618595402576,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,3,427003,0,0
7142.439745886603,4718.636422401873,1.0576817044221336,0.999799070811666,3.4247732029220863,0.8072111111111113,0.3347436089025836,0.0103666666666666,0.6162934996119553,4990.514047464717,1.0576817044221338,7141.168834448875,71.91373199947157,0.0006065007260497,3.424773202579609,0.0034257254751607,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,4,427004,0,0
7636.008907870389,4653.319632137206,1.2202863892742823,0.8634685169438643,191.73406560347317,0.5956666666666667,0.1377358177278238,0.0013888888888888,0.430321413376338,5601.03326745957,1.2202863892742826,7744.679997954372,56.96427464403496,0.1375274411845694,191.73406558429977,4.809684297258798,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,5,427005,0,0
7312.819656663882,4536.796089064663,1.045271572944282,0.999746010542624,3.249208836423234,0.8146222222222224,0.317732611015162,0.0080111111111111,0.6810654721957097,4741.8609028189985,1.045271572944282,7311.966718453727,66.00076151773646,0.0006569089542325,3.249208836098313,0.0129235713251089,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,6,427006,0,0
8350.12213928296,5114.626570418825,1.0937222745952313,0.9618021363412044,55.26564311196566,0.7442555555555556,0.2887165177555406,0.0039777777777777,0.6173940807622479,5552.569011717094,1.0937222745952313,8379.346475077624,40.024572381558755,0.085544786714712,55.26564310643909,2.868594995763515,second,-1,value_max,-1,2,-1,1.0,1,0.3,1,0.5,1,7,7,427007,0,0
2289.34745133894,2285.733181739403,1.0016459042664143,0.999935941172632,0.9817714135711298,0.3685444444444444,0.0533044752843738,0.0,1.3791632831603358,2289.4915238618164,1.0016459042664143,2289.2527605224473,0.7384424358378965,4.455393821969125e-05,0.9817714134729528,1.2097031935208726e-05,second,-1,value_max,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,0,428000,0,0
2474.7764020461545,2415.2048302974013,1.0247392672246158,0.9999276593928988,0.9887233766289464,0.4552444444444445,0.0555499181347458,0.0,1.3758980628336384,2474.947085009881,1.024739267224616,2474.6815851538845,2.593272938599057,9.575309944059769e-05,0.988723376530074,5.828886861292606e-06,second,-1,value_max,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,1,428001,0,0
2295.4022024293436,2211.996897635421,1.037782875736404,0.999923898618854,1.018566336688835,0.3576444444444445,0.0595381685684697,0.0,1.3570450673806789,2295.5598501549393,1.037782875736404,2295.270992729586,2.610919361379274,0.0001830248697185,1.018566336586978,-1.1316378371476886e-05,second,-1,value_max,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,2,428002,0,0
2439.032641987425,2342.3843103864197,1.0413233477875314,0.999937883857801,1.0083412262275355,0.5011555555555556,0.0542563857426242,0.0,1.3679699815723751,2439.1756983552395,1.0413233477875317,2438.9043824281603,5.483666051775799,4.0685811839542966e-05,1.0083412261267015,-1.560079024254503e-08,second,-1,value_max,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,3,428003,0,0
2576.6949078199173,2416.0282641375265,1.066562670082481,0.9999283206200924,1.055586403650447,0.3768888888888889,0.0642221591155628,0.0,1.3391362352530496,2576.863095709168,1.066573583215611,2576.5306051709035,6.76206883445866,0.0001084165390718,1.0555864035448883,6.66992740697855e-06,second,-1,value_max,-1,4,1,0.25,-1,0.0,-1,0.1,-1,8,4,428004,0,0
